TeamID,TeamName,LScore,LFG%,L3Pt%,L2Pt%,LFT%,LAssists,WScore,WFG%,W3Pt%,W2Pt%,WFT%,WAssists
1422,UNC Greensboro,65.875,36.45303021344496,23.622619876930223,0.4547105197272208,66.94130216189039,9.875,76.57142857142857,44.669886983065695,32.71487226708193,0.5202021515591819,69.18830787130211,13.095238095238095
1101,Abilene Chr,63.75,41.49068687937012,31.00599819707371,0.468050468050468,60.90909090909091,15.75,78.94736842105263,46.9066650557715,39.858782257147794,0.5165719779458886,70.66691713878646,18.68421052631579
1233,Iona,65.6,42.544688261929636,30.548872180451127,0.501213315309673,75.55555555555556,11.8,75.0,45.51571088759266,37.678968329640526,0.49973199223897113,73.34250879465579,14.833333333333334
1291,Mt St Mary's,56.7,38.514528732239725,31.33731625513598,0.42600643862560694,64.17474669293554,9.8,69.58333333333333,46.2845398256787,35.66358226349197,0.5252613686512119,70.45669072382351,13.25
1411,TX Southern,66.875,43.40653230366944,32.301468633705475,0.47356772993750346,72.83743802851775,11.0,77.13333333333334,45.68425633854004,27.10059987689996,0.5328995737938125,70.16739665193676,12.066666666666666
1211,Gonzaga,,,,,,,,,,,,
1234,Iowa,75.625,40.3234646069423,32.501475093365826,0.44233232693251257,70.31854884022067,14.0,86.85714285714286,49.445520083434076,41.08078830037881,0.557029508927903,70.27348416267617,20.904761904761905
1242,Kansas,71.0,43.32223699665593,32.95324939489699,0.4926872247723541,73.61562049062049,12.125,73.15789473684211,44.010982122855104,33.41679194800366,0.4983514218697413,72.32757811684812,14.263157894736842
1438,Virginia,62.0,43.284771325029986,35.549877658573315,0.48173337502605795,79.65277777777779,11.0,70.83333333333333,49.43061375379684,38.00520793415949,0.575943812969558,85.00067508839439,14.944444444444445
1166,Creighton,68.5,42.92556262113776,31.47459390034518,0.5244277948908094,54.470238095238095,13.625,80.35,49.51905808257406,38.60876948794143,0.5809727142491775,66.32069862504645,16.75
1425,USC,63.0,40.75112303616384,30.28327322831967,0.4566103049844372,64.01978973407545,9.857142857142858,78.5,48.63653773897086,36.154237801789165,0.5441018968680296,63.79009875971473,14.863636363636363
1332,Oregon,67.33333333333333,42.38291435659857,32.05831346452677,0.49593883081687956,69.17033567928709,10.333333333333334,76.5,48.90855228973393,39.68415436827571,0.539294149919166,69.51730733508228,14.2
1328,Oklahoma,66.5,41.01976712436549,32.36529489266062,0.4620592876617544,73.74852462352462,11.4,80.26666666666667,46.18606901308045,34.48098057851838,0.536004905948722,77.61115355233002,14.733333333333333
1281,Missouri,67.22222222222223,41.073635469029625,30.011453328291623,0.48006764008285313,66.82313329372153,12.555555555555555,77.25,47.37688889423311,33.07032095302215,0.5566883234477081,72.0095867997034,13.5625
1433,VCU,65.0,39.195351504394765,29.47682505496478,0.44153129732649615,75.43719508005222,10.142857142857142,74.15789473684211,47.43191958588692,33.703496551230536,0.549155974302843,78.38598712135615,14.526315789473685
1179,Drake,59.25,40.63222888222888,22.981240573152338,0.4776733682983683,73.84135472370767,8.5,79.17391304347827,50.2410561363404,39.055414019148735,0.5609043613369505,71.05072217427224,14.08695652173913
1455,Wichita St,60.0,34.57005993513711,25.520948616600794,0.40468588322246857,62.42424242424242,9.4,76.14285714285714,42.825107741536605,37.62949507913567,0.46323948697525713,71.8088067800344,14.071428571428571
1364,UC Santa Barbara,63.25,39.09522081691893,30.708333333333332,0.448619257086999,77.9532967032967,10.0,76.05,48.6711538937367,35.1133841233922,0.5477759119335801,74.26674326755091,16.25
1325,Ohio,72.85714285714286,42.03654932315776,33.89293941925521,0.4799718222511809,73.73669980812838,16.142857142857142,83.86666666666666,52.34049423746616,38.83692239917842,0.6071261036551401,70.37502610904146,18.333333333333332
1186,E Washington,70.71428571428571,42.437440375806396,29.438208588168493,0.5094108874021803,74.80742296918767,13.142857142857142,81.33333333333333,49.210999465209746,38.92761189928195,0.5575544240276874,79.97990697775326,15.8
1213,Grand Canyon,62.166666666666664,43.73931242218696,28.341646276428886,0.5135530284512843,63.317871741784785,13.666666666666666,75.14285714285714,48.66393410614419,33.430608720207395,0.5729352030865675,70.4215987502023,14.357142857142858
1111,Appalachian St,59.36363636363637,36.23437196884512,26.013085882177652,0.44145291412946325,67.84587763197389,9.727272727272727,75.61538461538461,44.134837050573225,37.248926090732745,0.48295730931600495,71.79560932069293,12.692307692307692
1313,Norfolk St,67.28571428571429,37.696110970662964,29.584581715253222,0.41087693942825354,65.46293996645419,9.428571428571429,79.07142857142857,46.2515313103795,40.705041294474505,0.49082060561958135,73.97506498042432,13.642857142857142
1228,Illinois,75.16666666666667,46.68004386606776,36.554382436735374,0.511362325742812,64.84943977591037,15.0,83.04347826086956,50.61132577652359,38.38958598341202,0.5650244512750419,70.52207352941758,16.652173913043477
1222,Houston,66.66666666666667,39.023405972558514,27.805145046524355,0.4698412698412698,62.743848017340305,10.333333333333334,77.56521739130434,44.19451565855977,35.70028791760111,0.5021364603580821,75.47008668407915,14.130434782608695
1452,West Virginia,77.33333333333333,41.15702977183053,34.07381696640009,0.4512833037777213,67.92044524417439,13.666666666666666,77.27777777777777,43.96402649764283,37.331154684095864,0.4698183944703183,72.80565548775161,13.833333333333334
1329,Oklahoma St,75.0,45.91582160372591,32.68633404778916,0.524057461871307,68.43495781179604,12.75,77.9,47.491351665008935,34.549179037336934,0.5348289070911945,72.84824054380506,13.35
1397,Tennessee,60.75,36.37466478105382,31.031255537834483,0.39250745169862816,70.5101742620125,12.0,77.72222222222223,47.93079324508003,36.2391993159537,0.5470918092577024,76.44047318099997,16.38888888888889
1361,San Diego St,58.25,37.4364731272626,34.51378446115288,0.3828572891072891,61.24999999999999,11.75,76.54545454545455,47.13008566755202,37.47798351213421,0.5274161143862484,72.64209806686519,14.181818181818182
1155,Clemson,58.142857142857146,39.53569878118386,34.12457036787729,0.4399532651256789,81.49112791969935,12.0,68.4375,44.415582412539095,36.098073913648854,0.520090164243778,72.0287506181469,13.8125
1260,Loyola-Chicago,64.25,41.08819593393096,30.90418353576248,0.4879899972400411,68.06372549019608,14.5,71.68181818181819,51.580728330013876,36.9896103722302,0.5912292520304703,74.74710754936437,15.727272727272727
1210,Georgia Tech,70.375,41.894943521021155,30.983978253715094,0.4914324644670443,77.75940718514313,12.5,77.94117647058823,50.60362282214449,37.606728960006656,0.5819008160059649,71.14378254595647,17.647058823529413
1353,Rutgers,62.27272727272727,40.7465513600557,25.564941978077233,0.4806220719722243,55.76853330864026,11.545454545454545,75.6,48.30821052770351,33.7996605479443,0.553747163158959,66.10118118302702,15.466666666666667
1393,Syracuse,68.44444444444444,40.016172262163415,28.38719810135418,0.48047451760243526,75.99176028140596,13.11111111111111,80.0,46.54287413122122,36.00191315382604,0.5289962720771572,80.97972981125154,16.375
1333,Oregon St,64.16666666666667,39.034851715070744,30.61122328412677,0.4375789279437276,71.39512244291656,13.333333333333334,72.8125,45.571106663796826,36.902518625380466,0.4937424467491398,77.77790944182313,14.8125
1251,Liberty,61.0,40.297545972545976,26.85145838734768,0.521968253968254,70.87121212121211,11.2,76.42105263157895,50.340188579210576,41.215583364806534,0.58266934203817,81.08375171233564,16.05263157894737
1287,Morehead St,56.42857142857143,40.84596568841742,30.394187093694484,0.5041205482380009,62.13296507414155,12.0,72.0,48.04410740219237,36.93396202794699,0.531667052782938,69.2168514568945,12.571428571428571
1156,Cleveland St,64.0,38.30454383642367,28.562826244258083,0.4391153850745108,63.80126227892703,10.428571428571429,74.21052631578948,47.769067710125015,33.316247098584064,0.5581444897754994,65.98616424854815,15.210526315789474
1180,Drexel,64.57142857142857,42.91997019962363,25.67171227188205,0.5255539482802181,77.5338340464391,13.857142857142858,75.5,50.791205758069424,45.42489659282801,0.5393166369879502,77.3758086897473,15.916666666666666
1124,Baylor,66.0,36.75757575757576,22.252747252747252,0.4571808510638298,57.21153846153847,10.5,86.04545454545455,50.489057617516956,43.36420443557848,0.5515019429690498,71.49704555122379,17.636363636363637
1326,Ohio St,69.11111111111111,42.039360666678846,31.32706688465084,0.47745599119217885,72.91644038447107,11.777777777777779,80.85714285714286,47.776362643134654,38.100200428325266,0.5375702670112349,77.76168214846338,13.571428571428571
1116,Arkansas,70.83333333333333,39.52359764442789,28.457686631310917,0.4523948750945717,69.15114583845234,10.666666666666666,85.54545454545455,47.085704220689216,34.41268338566396,0.5425923935766397,75.80027691757168,16.09090909090909
1345,Purdue,63.55555555555556,41.08744669356272,27.567376523258876,0.48689095654504455,68.4383517716851,12.777777777777779,74.88888888888889,47.4324124667757,36.58978588372686,0.5464436216066042,71.15836109019969,15.055555555555555
1437,Villanova,64.33333333333333,37.6054605979249,25.59104938271605,0.4743370886366242,77.28065128960269,10.833333333333334,79.75,47.82984126978109,38.79212898549283,0.5494436889704898,79.18677203188282,16.9375
1403,Texas Tech,67.4,40.876994553547114,33.19544550362964,0.4474729508201338,66.01163447835275,10.7,76.3529411764706,46.323056390425,35.488736499877255,0.5105065438980055,73.32419183784583,14.235294117647058
1196,Florida,65.44444444444444,41.430981012808424,34.14439387208266,0.4480182297626517,73.39692714692714,10.222222222222221,79.42857142857143,49.94952245411294,36.7967286075376,0.5681488428052907,76.15259818328873,12.857142857142858
1314,North Carolina,66.9,40.83931890156126,26.937134502923975,0.45720736364721326,61.989451235039475,13.6,80.55555555555556,45.772523709758076,33.61293895394492,0.5059536093410122,68.22094952777091,16.5
1458,Wisconsin,63.75,38.92900540640815,30.91317801636198,0.45106761874236784,75.82887142097668,11.416666666666666,73.76470588235294,44.59395564684634,41.189255562169144,0.4710268222511953,79.6752298884386,14.647058823529411
1439,Virginia Tech,64.0,40.22852265427699,32.50294405466819,0.47094214029697906,68.25280112044818,13.666666666666666,75.4,47.18960113757508,37.1013612673033,0.5367298603129583,69.47697197326266,14.666666666666666
1429,Utah St,66.0,40.44418771221447,23.708035619503836,0.4772716725109125,73.75801943066008,11.875,75.47368421052632,45.78984464141137,37.66136594296811,0.49833080953177067,70.48299175865839,18.05263157894737
1457,Winthrop,55.0,31.88405797101449,15.0,0.3877551020408163,57.14285714285714,4.0,80.6086956521739,46.86861487485364,35.94433772476417,0.5384925155087261,68.80009476914267,15.521739130434783
1317,North Texas,59.111111111111114,40.350588146514745,29.41373880188683,0.46562912927855454,73.40048840048841,11.11111111111111,73.3125,50.75213279643292,41.24326243828784,0.5679808504302901,73.45857565744369,14.125
1159,Colgate,73.0,44.06779661016949,29.629629629629626,0.5625,92.85714285714286,15.0,87.28571428571429,50.506128940488615,41.17785789845061,0.5566345231889751,73.14267105443575,17.285714285714285
1331,Oral Roberts,72.8,40.30893163126984,35.52644321210191,0.4437045611044499,78.66074047996244,10.5,84.46153846153847,48.619633469530875,41.95141009542632,0.5353460001861907,83.21719621369643,12.461538461538462
1216,Hartford,55.875,36.25687081156126,27.575428946622946,0.436751474100612,67.22086940836941,9.5,71.2,47.538959529612036,35.842137012301926,0.5522932001296852,70.99835110423346,11.8
